,SUBJECT,LABEL,DICE,HDRFDST,DICE comb,HDRFDST comb
26,118730-PP,GreyMatter,0.7162342201246623,2.23606797749979,0.7108471457727751,4.242640687119285
27,118730-PP,Hippocampus,0.3518458091322413,18.49324200890693,0.338478067728672,20.63976744055029
28,118730-PP,Thalamus,0.7138307753549471,9.0,0.6048278220798157,22.84731931759173
29,118730-PP,WhiteMatter,0.8115870922309222,2.23606797749979,0.7821181508729549,2.8284271247461903
30,118932,Amygdala,0.4508210047146805,20.14944167960989,0.415615872337394,15.652475842498529
31,118932,GreyMatter,0.7210813172891698,2.449489742783178,0.714313022825263,5.830951894845301
32,118932,Hippocampus,0.3530745491570969,18.466185312619388,0.3398844842200713,20.12461179749811
33,118932,Thalamus,0.7182952182952183,10.488088481701515,0.6447850074437341,35.45419580247167
34,118932,WhiteMatter,0.8309020036586063,2.449489742783178,0.8056120207275146,3.0
35,118932-PP,Amygdala,0.4508210047146805,20.14944167960989,0.415615872337394,15.652475842498529
36,118932-PP,GreyMatter,0.7210813172891698,2.449489742783178,0.714313022825263,5.830951894845301
37,118932-PP,Hippocampus,0.3530745491570969,18.466185312619388,0.3398844842200713,20.12461179749811
38,118932-PP,Thalamus,0.7182952182952183,10.488088481701515,0.6447850074437341,35.45419580247167
39,118932-PP,WhiteMatter,0.8309020036586063,2.449489742783178,0.8056120207275146,3.0
40,120111,Amygdala,0.4216490234083793,16.881943016134134,0.4133113673805601,14.45683229480096
41,120111,GreyMatter,0.7035303994344291,2.449489742783178,0.6968624224308314,5.385164807134504
42,120111,Hippocampus,0.3541986015160742,18.547236990991408,0.3381384588004983,21.30727575266252
43,120111,Thalamus,0.6758030871923237,11.04536101718726,0.5990852875177718,22.40535650240808
44,120111,WhiteMatter,0.8464859255677124,2.23606797749979,0.8239701459159384,2.23606797749979
45,120111-PP,Amygdala,0.4216490234083793,16.881943016134134,0.4133113673805601,14.45683229480096
46,120111-PP,GreyMatter,0.7035303994344291,2.449489742783178,0.6968624224308314,5.385164807134504
47,120111-PP,Hippocampus,0.3541986015160742,18.547236990991408,0.3381384588004983,21.30727575266252
48,120111-PP,Thalamus,0.6758030871923237,11.04536101718726,0.5990852875177718,22.40535650240808
49,120111-PP,WhiteMatter,0.8464859255677124,2.23606797749979,0.8239701459159384,2.23606797749979
50,122317,Amygdala,0.5160385626643296,20.54263858417414,0.4490665882698809,16.30950643030009
51,122317,GreyMatter,0.7215462369561331,2.23606797749979,0.7157524351694249,4.47213595499958
52,122317,Hippocampus,0.3722956655961361,18.027756377319943,0.3413890300817891,23.280893453645632
53,122317,Thalamus,0.7314396998052534,8.602325267042627,0.6161168365094901,29.563490998188964
54,122317,WhiteMatter,0.8318168780949682,2.8284271247461903,0.8067425020027521,3.0
55,122317-PP,Amygdala,0.5160385626643296,20.54263858417414,0.4490665882698809,16.30950643030009
56,122317-PP,GreyMatter,0.7215462369561331,2.23606797749979,0.7157524351694249,4.47213595499958
57,122317-PP,Hippocampus,0.3722956655961361,18.027756377319943,0.3413890300817891,23.280893453645632
58,122317-PP,Thalamus,0.7314396998052534,8.602325267042627,0.6161168365094901,29.563490998188964
59,122317-PP,WhiteMatter,0.8318168780949682,2.8284271247461903,0.8067425020027521,3.0
60,122620,Amygdala,0.496131606808372,20.09975124224178,0.4606849315068493,17.146428199482248
61,122620,GreyMatter,0.72277269921317,3.605551275463989,0.717198034186477,6.0
62,122620,Hippocampus,0.3747801732560412,18.601075237738275,0.3618605786839213,21.095023109728988
63,122620,Thalamus,0.7300634116829864,7.483314773547883,0.6421458979724367,30.03331483536241
64,122620,WhiteMatter,0.8036251263974598,2.8284271247461903,0.7773000440173864,3.0
65,122620-PP,Amygdala,0.496131606808372,20.09975124224178,0.4606849315068493,17.146428199482248
66,122620-PP,GreyMatter,0.72277269921317,3.605551275463989,0.717198034186477,6.0
67,122620-PP,Hippocampus,0.3747801732560412,18.601075237738275,0.3618605786839213,21.095023109728988
68,122620-PP,Thalamus,0.7300634116829864,7.483314773547883,0.6421458979724367,30.03331483536241
69,122620-PP,WhiteMatter,0.8036251263974598,2.8284271247461903,0.7773000440173864,3.0
70,123117,Amygdala,0.428560157790927,20.73644135332772,0.4068951136442622,15.264337522473747
71,123117,GreyMatter,0.7091484127913787,3.605551275463989,0.6994461300145711,6.708203932499369
72,123117,Hippocampus,0.356999246041719,18.867962264113206,0.3389124566139607,20.92844953645635
73,123117,Thalamus,0.6949750473240406,12.083045973594572,0.6081210663040256,31.016124838541646
74,123117,WhiteMatter,0.8422982715912708,3.1622776601683795,0.8182720838195118,3.1622776601683795
75,123117-PP,Amygdala,0.428560157790927,20.73644135332772,0.4068951136442622,15.264337522473747
76,123117-PP,GreyMatter,0.7091484127913787,3.605551275463989,0.6994461300145711,6.708203932499369
77,123117-PP,Hippocampus,0.356999246041719,18.867962264113206,0.3389124566139607,20.92844953645635
78,123117-PP,Thalamus,0.6949750473240406,12.083045973594572,0.6081210663040256,31.016124838541646
79,123117-PP,WhiteMatter,0.8422982715912708,3.1622776601683795,0.8182720838195118,3.1622776601683795
80,123925,Amygdala,0.4778389719381065,18.81488772222678,0.4320206956021845,14.0356688476182
81,123925,GreyMatter,0.7041479463617702,2.23606797749979,0.6948287676116326,5.0990195135927845
82,123925,Hippocampus,0.3830412515936642,19.87460691435179,0.340045766590389,22.93468988235943
83,123925,Thalamus,0.7473754934072394,8.246211251235321,0.6442717645440792,26.476404589747453
84,123925,WhiteMatter,0.8271554116039813,3.0,0.7998706223658285,3.0
85,123925-PP,Amygdala,0.4778389719381065,18.81488772222678,0.4320206956021845,14.0356688476182
86,123925-PP,GreyMatter,0.7041479463617702,2.23606797749979,0.6948287676116326,5.0990195135927845
87,123925-PP,Hippocampus,0.3830412515936642,19.87460691435179,0.340045766590389,22.93468988235943
88,123925-PP,Thalamus,0.7473754934072394,8.246211251235321,0.6442717645440792,26.476404589747453
89,123925-PP,WhiteMatter,0.8271554116039813,3.0,0.7998706223658285,3.0
90,124422,Amygdala,0.5614577401773367,20.615528128088304,0.4887233322045378,14.45683229480096
91,124422,GreyMatter,0.6999918209329589,2.449489742783178,0.6929340527961516,4.47213595499958
92,124422,Hippocampus,0.3850746268656716,18.0,0.3669876203576341,20.73644135332772
93,124422,Thalamus,0.7633339442815249,10.0,0.6739550824254724,30.265491900843116
94,124422,WhiteMatter,0.7781046548543086,3.0,0.7501315762883274,3.1622776601683795
95,124422-PP,Amygdala,0.5614577401773367,20.615528128088304,0.4887233322045378,14.45683229480096
96,124422-PP,GreyMatter,0.6999918209329589,2.449489742783178,0.6929340527961516,4.47213595499958
97,124422-PP,Hippocampus,0.3850746268656716,18.0,0.3669876203576341,20.73644135332772
98,124422-PP,Thalamus,0.7633339442815249,10.0,0.6739550824254724,30.265491900843116
99,124422-PP,WhiteMatter,0.7781046548543086,3.0,0.7501315762883274,3.1622776601683795
